user_id,user_segment,traffic_source,primary_device,primary_browser,first_visit_date,prob_apply,avg_sessions,avg_pages_per_session
5ded0f8d,Urgent_Seeker,Referral,Desktop,Firefox,2024-01-10,0.8,7,12
34a033a8,Skill_Explorer,University Portal,Mobile,Other,2024-02-10,0.3,2,6
c370a0e5,Experience_Builder,Referral,Mobile,Firefox,2024-03-20,0.7,5,10
7bd48842,Urgent_Seeker,Social Media,Desktop,Other,2024-01-24,0.8,7,12
f25ac23e,Urgent_Seeker,Email Campaign,Tablet,Edge,2024-02-04,0.8,7,12
9cb84305,Urgent_Seeker,Direct,Tablet,Safari,2024-02-16,0.8,7,12
9623102f,Urgent_Seeker,Social Media,Desktop,Safari,2024-03-28,0.8,7,12
47b1da59,Skill_Explorer,Referral,Mobile,Firefox,2024-01-09,0.3,2,6
90ebb9dd,Experience_Builder,Referral,Mobile,Firefox,2024-03-23,0.7,5,10
3ef881bc,Experience_Builder,University Portal,Tablet,Other,2024-01-31,0.7,5,10
cbf4207f,Urgent_Seeker,Email Campaign,Desktop,Safari,2024-01-25,0.8,7,12
17bc3cc6,Career_Starter,Email Campaign,Mobile,Edge,2024-03-03,0.6,3,8
68e79cc4,Urgent_Seeker,Referral,Tablet,Chrome,2024-01-26,0.8,7,12
bd5ce31c,Experience_Builder,University Portal,Desktop,Chrome,2024-02-03,0.7,5,10
f271ca49,Skill_Explorer,Social Media,Tablet,Chrome,2024-03-03,0.3,2,6
f3bfee39,Career_Starter,Direct,Desktop,Firefox,2024-03-18,0.6,3,8
4ccab895,Skill_Explorer,Google Search,Mobile,Firefox,2024-03-26,0.3,2,6
a423cb50,Career_Starter,Referral,Tablet,Safari,2024-01-31,0.6,3,8
b9efaaa8,Career_Starter,Google Search,Tablet,Other,2024-03-08,0.6,3,8
e2e7a9fb,Skill_Explorer,Blog,Desktop,Safari,2024-03-17,0.3,2,6
9dfce7e0,Career_Starter,Career Fair,Mobile,Other,2024-02-19,0.6,3,8
df415ad4,Experience_Builder,Referral,Desktop,Safari,2024-01-14,0.7,5,10
8eaf2048,Experience_Builder,Email Campaign,Mobile,Edge,2024-02-22,0.7,5,10
5b0364d7,Skill_Explorer,Direct,Mobile,Other,2024-02-17,0.3,2,6
109f3840,Career_Starter,Career Fair,Tablet,Edge,2024-03-01,0.6,3,8
b46e8b46,Experience_Builder,University Portal,Desktop,Firefox,2024-03-01,0.7,5,10
4969b950,Skill_Explorer,University Portal,Desktop,Other,2024-01-05,0.3,2,6
d824c4e9,Career_Starter,Email Campaign,Mobile,Other,2024-02-19,0.6,3,8
9096594b,Skill_Explorer,Career Fair,Tablet,Chrome,2024-03-09,0.3,2,6
cab823f2,Experience_Builder,Blog,Mobile,Chrome,2024-02-20,0.7,5,10
265242c2,Skill_Explorer,University Portal,Desktop,Safari,2024-02-08,0.3,2,6
1c43fad4,Experience_Builder,Social Media,Mobile,Firefox,2024-03-23,0.7,5,10
5b30e310,Urgent_Seeker,Direct,Mobile,Chrome,2024-03-03,0.8,7,12
c0ba8fee,Urgent_Seeker,Referral,Mobile,Edge,2024-01-13,0.8,7,12
d7b6c021,Experience_Builder,University Portal,Tablet,Chrome,2024-02-15,0.7,5,10
17d5f37a,Urgent_Seeker,Career Fair,Mobile,Chrome,2024-01-07,0.8,7,12
c10c64cb,Experience_Builder,Blog,Tablet,Safari,2024-01-01,0.7,5,10
2ca66a89,Urgent_Seeker,Email Campaign,Tablet,Firefox,2024-02-10,0.8,7,12
2a761610,Career_Starter,Google Search,Desktop,Safari,2024-03-07,0.6,3,8
5f36b853,Experience_Builder,Referral,Mobile,Edge,2024-03-02,0.7,5,10
1abde48a,Experience_Builder,University Portal,Desktop,Other,2024-02-11,0.7,5,10
a2fd7bca,Skill_Explorer,Email Campaign,Desktop,Edge,2024-02-17,0.3,2,6
48465dcd,Experience_Builder,Referral,Mobile,Other,2024-01-29,0.7,5,10
cac5ec54,Career_Starter,Direct,Tablet,Other,2024-03-21,0.6,3,8
a7c61797,Experience_Builder,Google Search,Mobile,Safari,2024-02-03,0.7,5,10
b903ae3a,Experience_Builder,Direct,Mobile,Other,2024-02-24,0.7,5,10
363d1da6,Skill_Explorer,Social Media,Desktop,Firefox,2024-01-22,0.3,2,6
c8da6e54,Career_Starter,Direct,Tablet,Other,2024-02-25,0.6,3,8
ea51eb63,Urgent_Seeker,Blog,Desktop,Safari,2024-01-27,0.8,7,12
fb8a494d,Experience_Builder,University Portal,Mobile,Edge,2024-02-18,0.7,5,10
a164a776,Experience_Builder,Referral,Desktop,Other,2024-01-28,0.7,5,10
b7bfa37b,Skill_Explorer,Email Campaign,Mobile,Safari,2024-02-22,0.3,2,6
d7b32cbe,Experience_Builder,Direct,Mobile,Firefox,2024-01-31,0.7,5,10
4c0962b2,Urgent_Seeker,Email Campaign,Mobile,Other,2024-03-28,0.8,7,12
1eacb851,Urgent_Seeker,Google Search,Desktop,Edge,2024-01-18,0.8,7,12
2fe22c88,Skill_Explorer,Referral,Tablet,Safari,2024-02-19,0.3,2,6
62fec8c3,Urgent_Seeker,University Portal,Desktop,Chrome,2024-03-12,0.8,7,12
37abf024,Career_Starter,Direct,Mobile,Safari,2024-03-01,0.6,3,8
eb01ae61,Skill_Explorer,Direct,Desktop,Firefox,2024-03-05,0.3,2,6
08ab497c,Urgent_Seeker,University Portal,Mobile,Firefox,2024-01-17,0.8,7,12
5b7f059e,Career_Starter,Social Media,Mobile,Safari,2024-03-05,0.6,3,8
74011b7a,Urgent_Seeker,Career Fair,Mobile,Safari,2024-01-12,0.8,7,12
3deae658,Skill_Explorer,Referral,Desktop,Firefox,2024-01-15,0.3,2,6
6728ebd5,Skill_Explorer,Direct,Desktop,Edge,2024-02-05,0.3,2,6
2c9fcd17,Skill_Explorer,Referral,Mobile,Firefox,2024-03-19,0.3,2,6
f8262066,Skill_Explorer,Career Fair,Mobile,Safari,2024-02-10,0.3,2,6
8dca7901,Urgent_Seeker,Social Media,Tablet,Edge,2024-01-07,0.8,7,12
8234eece,Experience_Builder,Social Media,Desktop,Safari,2024-01-24,0.7,5,10
f8913eba,Career_Starter,Blog,Mobile,Safari,2024-02-29,0.6,3,8
76a5c2f0,Urgent_Seeker,Google Search,Mobile,Chrome,2024-02-26,0.8,7,12
85736b01,Skill_Explorer,Blog,Mobile,Edge,2024-01-15,0.3,2,6
c2b8fe63,Experience_Builder,Google Search,Mobile,Chrome,2024-01-27,0.7,5,10
808a732d,Skill_Explorer,Social Media,Desktop,Other,2024-02-04,0.3,2,6
61c7e225,Experience_Builder,Direct,Tablet,Other,2024-01-24,0.7,5,10
26ddd814,Urgent_Seeker,Google Search,Desktop,Edge,2024-03-27,0.8,7,12
1c0bf3ef,Career_Starter,Career Fair,Desktop,Firefox,2024-03-28,0.6,3,8
a65c0d04,Career_Starter,Referral,Mobile,Other,2024-01-14,0.6,3,8
17877095,Skill_Explorer,Social Media,Desktop,Chrome,2024-02-28,0.3,2,6
3a694f00,Urgent_Seeker,Blog,Tablet,Firefox,2024-03-17,0.8,7,12
d520a6be,Career_Starter,Career Fair,Desktop,Other,2024-02-27,0.6,3,8
1efaa624,Skill_Explorer,Social Media,Desktop,Chrome,2024-03-23,0.3,2,6
8707075f,Skill_Explorer,Career Fair,Desktop,Chrome,2024-03-11,0.3,2,6
d6fb51ec,Urgent_Seeker,Google Search,Mobile,Firefox,2024-01-23,0.8,7,12
05d0d07a,Experience_Builder,Referral,Desktop,Chrome,2024-01-27,0.7,5,10
3d35bdca,Experience_Builder,Referral,Mobile,Firefox,2024-03-23,0.7,5,10
0c7e04e7,Experience_Builder,Google Search,Mobile,Edge,2024-02-25,0.7,5,10
98a0c993,Skill_Explorer,Social Media,Mobile,Chrome,2024-02-17,0.3,2,6
62a3fae0,Experience_Builder,Blog,Mobile,Edge,2024-03-01,0.7,5,10
0a08386e,Skill_Explorer,Referral,Desktop,Edge,2024-02-17,0.3,2,6
7751db74,Experience_Builder,Referral,Tablet,Edge,2024-01-12,0.7,5,10
f8b63fd4,Career_Starter,Career Fair,Mobile,Safari,2024-03-23,0.6,3,8
f5280182,Experience_Builder,Blog,Tablet,Other,2024-01-11,0.7,5,10
ad7f9193,Skill_Explorer,Blog,Mobile,Chrome,2024-03-02,0.3,2,6
ed5e93ee,Skill_Explorer,Social Media,Desktop,Firefox,2024-02-01,0.3,2,6
4a564723,Urgent_Seeker,University Portal,Tablet,Chrome,2024-03-11,0.8,7,12
4e6276df,Career_Starter,Direct,Tablet,Chrome,2024-03-06,0.6,3,8
47ff638a,Urgent_Seeker,Referral,Desktop,Edge,2024-03-25,0.8,7,12
3da3fe0c,Skill_Explorer,Career Fair,Mobile,Other,2024-01-11,0.3,2,6
081ffb07,Career_Starter,Google Search,Tablet,Edge,2024-01-23,0.6,3,8
feaf2cff,Experience_Builder,Referral,Desktop,Chrome,2024-02-23,0.7,5,10
0850ea0e,Skill_Explorer,Career Fair,Tablet,Edge,2024-03-26,0.3,2,6
2fb3e69a,Urgent_Seeker,University Portal,Mobile,Safari,2024-01-28,0.8,7,12
85c9875b,Experience_Builder,Google Search,Tablet,Other,2024-02-03,0.7,5,10
d4aa1160,Career_Starter,Referral,Tablet,Chrome,2024-01-01,0.6,3,8
5815c741,Urgent_Seeker,Google Search,Desktop,Safari,2024-03-24,0.8,7,12
810735a3,Urgent_Seeker,Blog,Tablet,Edge,2024-03-25,0.8,7,12
0cec1c01,Urgent_Seeker,University Portal,Tablet,Other,2024-02-16,0.8,7,12
7fd419e5,Urgent_Seeker,University Portal,Desktop,Safari,2024-01-18,0.8,7,12
061e5c2c,Career_Starter,Email Campaign,Desktop,Chrome,2024-03-30,0.6,3,8
6d925bcf,Experience_Builder,Direct,Desktop,Edge,2024-03-24,0.7,5,10
261d4f1a,Experience_Builder,Email Campaign,Mobile,Other,2024-01-25,0.7,5,10
1513ecd9,Career_Starter,University Portal,Mobile,Safari,2024-03-01,0.6,3,8
d6f2f075,Urgent_Seeker,Direct,Desktop,Safari,2024-01-20,0.8,7,12
d76cf675,Urgent_Seeker,Blog,Mobile,Chrome,2024-02-27,0.8,7,12
22d6d066,Experience_Builder,Email Campaign,Mobile,Other,2024-02-20,0.7,5,10
16f26a27,Career_Starter,Career Fair,Desktop,Chrome,2024-03-21,0.6,3,8
4a3c7389,Urgent_Seeker,Referral,Mobile,Other,2024-03-17,0.8,7,12
1dac41e2,Skill_Explorer,Direct,Mobile,Edge,2024-03-03,0.3,2,6
3cf9a7e2,Urgent_Seeker,Email Campaign,Tablet,Chrome,2024-03-08,0.8,7,12
5ccc5cbd,Career_Starter,Referral,Tablet,Firefox,2024-03-11,0.6,3,8
0bbc5e19,Career_Starter,University Portal,Tablet,Edge,2024-03-01,0.6,3,8
f4f841c2,Career_Starter,Blog,Tablet,Firefox,2024-02-27,0.6,3,8
87c1e309,Urgent_Seeker,Direct,Desktop,Firefox,2024-01-25,0.8,7,12
c7fb46ed,Urgent_Seeker,Career Fair,Mobile,Safari,2024-03-05,0.8,7,12
fd44d26a,Experience_Builder,Career Fair,Tablet,Edge,2024-01-17,0.7,5,10
8b3129ed,Skill_Explorer,Referral,Mobile,Firefox,2024-03-01,0.3,2,6
6f5849df,Experience_Builder,Email Campaign,Mobile,Chrome,2024-03-26,0.7,5,10
2e0703dc,Urgent_Seeker,Social Media,Desktop,Safari,2024-01-21,0.8,7,12
4276c524,Urgent_Seeker,Google Search,Mobile,Edge,2024-02-08,0.8,7,12
91beacce,Experience_Builder,Email Campaign,Tablet,Chrome,2024-01-03,0.7,5,10
1aea4b07,Skill_Explorer,University Portal,Mobile,Safari,2024-01-23,0.3,2,6
8fe70101,Career_Starter,Google Search,Mobile,Edge,2024-01-15,0.6,3,8
d7158d4f,Experience_Builder,Google Search,Tablet,Safari,2024-03-03,0.7,5,10
43bf388c,Skill_Explorer,Career Fair,Mobile,Chrome,2024-03-12,0.3,2,6
dbb7fc9e,Skill_Explorer,Social Media,Tablet,Other,2024-03-18,0.3,2,6
9f74e576,Career_Starter,Direct,Mobile,Edge,2024-01-15,0.6,3,8
9f1964dc,Career_Starter,Google Search,Tablet,Chrome,2024-03-05,0.6,3,8
404b3a58,Career_Starter,Social Media,Tablet,Chrome,2024-01-27,0.6,3,8
a5b7ecb9,Skill_Explorer,Social Media,Tablet,Firefox,2024-02-26,0.3,2,6
4bba697d,Urgent_Seeker,Google Search,Desktop,Firefox,2024-02-12,0.8,7,12
8e2be6f3,Experience_Builder,Google Search,Desktop,Edge,2024-02-23,0.7,5,10
b82d4452,Career_Starter,Email Campaign,Mobile,Firefox,2024-02-06,0.6,3,8
3e78c546,Experience_Builder,Google Search,Mobile,Firefox,2024-02-23,0.7,5,10
c564ebfd,Skill_Explorer,Email Campaign,Desktop,Other,2024-02-23,0.3,2,6
59e25a8d,Experience_Builder,Social Media,Mobile,Edge,2024-02-22,0.7,5,10
c9e6306e,Urgent_Seeker,Career Fair,Desktop,Edge,2024-01-19,0.8,7,12
e7f8d49b,Career_Starter,Google Search,Desktop,Firefox,2024-02-10,0.6,3,8
ce84c941,Urgent_Seeker,Social Media,Mobile,Chrome,2024-02-20,0.8,7,12
c525e5bf,Career_Starter,Social Media,Tablet,Chrome,2024-03-21,0.6,3,8
3ac5e32e,Skill_Explorer,Referral,Mobile,Other,2024-02-08,0.3,2,6
de91329d,Skill_Explorer,Career Fair,Desktop,Firefox,2024-03-08,0.3,2,6
0bdc51bd,Experience_Builder,Referral,Mobile,Safari,2024-03-10,0.7,5,10
db8df133,Urgent_Seeker,Career Fair,Tablet,Edge,2024-01-26,0.8,7,12
306fb055,Skill_Explorer,Google Search,Desktop,Other,2024-02-12,0.3,2,6
969b6ea7,Urgent_Seeker,Social Media,Tablet,Other,2024-02-06,0.8,7,12
be659155,Experience_Builder,Google Search,Tablet,Other,2024-02-09,0.7,5,10
35cd1ad9,Skill_Explorer,Social Media,Desktop,Chrome,2024-03-10,0.3,2,6
758aaaf6,Skill_Explorer,Email Campaign,Mobile,Edge,2024-03-05,0.3,2,6
0a3daaa4,Career_Starter,Direct,Mobile,Firefox,2024-03-21,0.6,3,8
0f38136a,Skill_Explorer,Google Search,Desktop,Chrome,2024-02-27,0.3,2,6
67f33a2d,Skill_Explorer,Direct,Mobile,Firefox,2024-01-31,0.3,2,6
a6e174dd,Experience_Builder,Career Fair,Mobile,Firefox,2024-03-26,0.7,5,10
40f7af1f,Experience_Builder,Referral,Tablet,Safari,2024-01-14,0.7,5,10
134d49bc,Skill_Explorer,Email Campaign,Mobile,Edge,2024-01-13,0.3,2,6
6c94f8ef,Experience_Builder,Referral,Mobile,Chrome,2024-01-12,0.7,5,10
4480a797,Career_Starter,Referral,Desktop,Edge,2024-01-28,0.6,3,8
18823db9,Urgent_Seeker,Google Search,Mobile,Other,2024-02-21,0.8,7,12
0caaa94f,Urgent_Seeker,University Portal,Tablet,Edge,2024-03-22,0.8,7,12
4ce47cb2,Urgent_Seeker,Blog,Tablet,Edge,2024-02-23,0.8,7,12
15ce6713,Experience_Builder,Social Media,Tablet,Safari,2024-03-03,0.7,5,10
6af5c863,Urgent_Seeker,Social Media,Tablet,Other,2024-03-08,0.8,7,12
178fc9fe,Career_Starter,Email Campaign,Mobile,Edge,2024-01-05,0.6,3,8
5796dbae,Experience_Builder,Career Fair,Desktop,Other,2024-02-22,0.7,5,10
e2410992,Career_Starter,Google Search,Mobile,Other,2024-02-07,0.6,3,8
c1b6e6e5,Career_Starter,Social Media,Desktop,Firefox,2024-02-09,0.6,3,8
5ccfa2dd,Skill_Explorer,University Portal,Mobile,Edge,2024-01-04,0.3,2,6
67d84f2a,Experience_Builder,Social Media,Tablet,Edge,2024-01-07,0.7,5,10
d148238a,Skill_Explorer,University Portal,Desktop,Safari,2024-03-03,0.3,2,6
3387117c,Career_Starter,Google Search,Tablet,Firefox,2024-01-09,0.6,3,8
a3009edc,Career_Starter,Referral,Mobile,Other,2024-02-09,0.6,3,8
0a297fc3,Urgent_Seeker,Career Fair,Mobile,Edge,2024-03-18,0.8,7,12
5294a30b,Experience_Builder,Social Media,Tablet,Edge,2024-02-27,0.7,5,10
e6f09cc9,Urgent_Seeker,Social Media,Tablet,Firefox,2024-01-12,0.8,7,12
639e6818,Urgent_Seeker,Referral,Desktop,Edge,2024-02-13,0.8,7,12
74fb7025,Career_Starter,Blog,Tablet,Firefox,2024-03-23,0.6,3,8
2a2fef23,Career_Starter,Social Media,Tablet,Chrome,2024-03-14,0.6,3,8
199f4e5f,Skill_Explorer,Google Search,Tablet,Other,2024-01-11,0.3,2,6
7176ad26,Experience_Builder,Direct,Tablet,Other,2024-01-25,0.7,5,10
c9c62c60,Urgent_Seeker,Direct,Desktop,Other,2024-01-24,0.8,7,12
0acd5373,Career_Starter,University Portal,Desktop,Safari,2024-03-15,0.6,3,8
1f393d15,Urgent_Seeker,Google Search,Tablet,Other,2024-02-11,0.8,7,12
0a03ba77,Urgent_Seeker,Direct,Mobile,Chrome,2024-02-13,0.8,7,12
471ef3e7,Urgent_Seeker,Social Media,Mobile,Chrome,2024-03-08,0.8,7,12
6bc62997,Skill_Explorer,Referral,Mobile,Chrome,2024-01-15,0.3,2,6
7735fd28,Career_Starter,Social Media,Mobile,Safari,2024-01-24,0.6,3,8
4ef18229,Skill_Explorer,Google Search,Desktop,Firefox,2024-02-22,0.3,2,6
bf9d67bb,Experience_Builder,Direct,Tablet,Firefox,2024-01-24,0.7,5,10
15547d5f,Career_Starter,Direct,Mobile,Edge,2024-01-13,0.6,3,8
a8b21e1a,Skill_Explorer,Social Media,Mobile,Firefox,2024-02-03,0.3,2,6
afa9c176,Urgent_Seeker,Google Search,Desktop,Safari,2024-01-31,0.8,7,12
9a9044d8,Experience_Builder,Blog,Tablet,Other,2024-02-19,0.7,5,10
9329a289,Career_Starter,University Portal,Desktop,Firefox,2024-02-29,0.6,3,8
6e9e0e15,Urgent_Seeker,Google Search,Mobile,Chrome,2024-02-22,0.8,7,12
be845584,Experience_Builder,Direct,Mobile,Other,2024-03-16,0.7,5,10
84fef769,Career_Starter,Email Campaign,Tablet,Safari,2024-02-08,0.6,3,8
ee97cd1e,Urgent_Seeker,Blog,Desktop,Other,2024-01-27,0.8,7,12
cefc0250,Experience_Builder,Career Fair,Tablet,Safari,2024-02-01,0.7,5,10
1ce0e8d4,Urgent_Seeker,Blog,Desktop,Chrome,2024-02-29,0.8,7,12
f90bbb4a,Skill_Explorer,Social Media,Desktop,Chrome,2024-03-02,0.3,2,6
b7cdbd10,Skill_Explorer,University Portal,Tablet,Edge,2024-02-14,0.3,2,6
b1f7228f,Experience_Builder,University Portal,Desktop,Safari,2024-03-09,0.7,5,10
2636667b,Career_Starter,University Portal,Desktop,Edge,2024-03-30,0.6,3,8
742316eb,Career_Starter,Social Media,Tablet,Other,2024-02-05,0.6,3,8
5721b066,Urgent_Seeker,Email Campaign,Tablet,Other,2024-02-10,0.8,7,12
4184df86,Skill_Explorer,University Portal,Tablet,Edge,2024-02-04,0.3,2,6
a4a9a8ff,Experience_Builder,Career Fair,Mobile,Safari,2024-02-28,0.7,5,10
c840af67,Skill_Explorer,Direct,Tablet,Safari,2024-03-23,0.3,2,6
bfcbe1d1,Career_Starter,Blog,Desktop,Chrome,2024-03-27,0.6,3,8
0e0285e9,Experience_Builder,Referral,Tablet,Edge,2024-02-20,0.7,5,10
abaee3e9,Career_Starter,Google Search,Tablet,Chrome,2024-03-26,0.6,3,8
1cf353ec,Urgent_Seeker,Google Search,Mobile,Edge,2024-03-17,0.8,7,12
ce8b1485,Skill_Explorer,Referral,Desktop,Chrome,2024-01-16,0.3,2,6
4b06e793,Urgent_Seeker,Career Fair,Desktop,Edge,2024-01-02,0.8,7,12
3fd8a1d6,Experience_Builder,Direct,Mobile,Firefox,2024-01-25,0.7,5,10
b231d2d0,Career_Starter,University Portal,Tablet,Safari,2024-01-30,0.6,3,8
6f5f9e2e,Urgent_Seeker,Career Fair,Desktop,Firefox,2024-03-04,0.8,7,12
64851e5e,Experience_Builder,Direct,Desktop,Edge,2024-01-15,0.7,5,10
42abb4e1,Skill_Explorer,Blog,Desktop,Other,2024-01-25,0.3,2,6
b281d193,Experience_Builder,Google Search,Tablet,Safari,2024-01-09,0.7,5,10
ca7de708,Experience_Builder,University Portal,Tablet,Safari,2024-03-07,0.7,5,10
44dbfe86,Skill_Explorer,Email Campaign,Tablet,Chrome,2024-03-29,0.3,2,6
c39855d0,Skill_Explorer,Blog,Desktop,Edge,2024-03-23,0.3,2,6
9731b881,Career_Starter,Career Fair,Mobile,Edge,2024-02-05,0.6,3,8
cb138bf7,Career_Starter,Blog,Mobile,Firefox,2024-03-07,0.6,3,8
e69d9361,Career_Starter,Email Campaign,Desktop,Firefox,2024-02-23,0.6,3,8
8635419e,Urgent_Seeker,Career Fair,Desktop,Edge,2024-01-25,0.8,7,12
ed187052,Skill_Explorer,Google Search,Tablet,Chrome,2024-01-29,0.3,2,6
a8836a3a,Urgent_Seeker,Google Search,Desktop,Safari,2024-01-22,0.8,7,12
80713504,Skill_Explorer,University Portal,Desktop,Chrome,2024-01-04,0.3,2,6
c3448c1a,Urgent_Seeker,Referral,Desktop,Other,2024-03-21,0.8,7,12
9e9ca7a3,Skill_Explorer,University Portal,Desktop,Chrome,2024-03-01,0.3,2,6
b86d314a,Experience_Builder,Career Fair,Desktop,Firefox,2024-03-07,0.7,5,10
fe010e7a,Experience_Builder,Google Search,Tablet,Other,2024-02-26,0.7,5,10
06ac029d,Career_Starter,Blog,Tablet,Chrome,2024-01-11,0.6,3,8
a5e37036,Career_Starter,Direct,Mobile,Firefox,2024-03-29,0.6,3,8
38820490,Career_Starter,Social Media,Desktop,Edge,2024-01-08,0.6,3,8
ed40f975,Skill_Explorer,Referral,Desktop,Chrome,2024-03-27,0.3,2,6
056eac1b,Career_Starter,Direct,Mobile,Edge,2024-02-21,0.6,3,8
af2b1e42,Career_Starter,Referral,Desktop,Other,2024-03-25,0.6,3,8
e5b5e065,Career_Starter,Blog,Mobile,Edge,2024-02-24,0.6,3,8
90f6565c,Career_Starter,Career Fair,Tablet,Chrome,2024-02-28,0.6,3,8
92ab81d2,Skill_Explorer,Email Campaign,Desktop,Chrome,2024-01-02,0.3,2,6
9e00ffbf,Career_Starter,Email Campaign,Tablet,Safari,2024-03-22,0.6,3,8
2b87724a,Skill_Explorer,Career Fair,Mobile,Edge,2024-03-20,0.3,2,6
f8302f34,Urgent_Seeker,Social Media,Desktop,Safari,2024-01-06,0.8,7,12
76740966,Career_Starter,Social Media,Mobile,Other,2024-02-25,0.6,3,8
9a2359ea,Skill_Explorer,University Portal,Tablet,Other,2024-01-19,0.3,2,6
1b1de745,Experience_Builder,Blog,Mobile,Other,2024-02-13,0.7,5,10
53f90646,Skill_Explorer,Career Fair,Desktop,Other,2024-03-16,0.3,2,6
e5bcb7c2,Experience_Builder,Direct,Desktop,Other,2024-03-12,0.7,5,10
1e0d8281,Career_Starter,Referral,Mobile,Safari,2024-01-26,0.6,3,8
d54e3d63,Experience_Builder,Google Search,Mobile,Safari,2024-03-26,0.7,5,10
b4d43090,Urgent_Seeker,Blog,Tablet,Firefox,2024-03-15,0.8,7,12
c7df95ef,Skill_Explorer,University Portal,Mobile,Firefox,2024-01-21,0.3,2,6
9c35f86b,Career_Starter,Blog,Desktop,Edge,2024-01-29,0.6,3,8
55257502,Career_Starter,Email Campaign,Tablet,Safari,2024-02-29,0.6,3,8
c5000e26,Experience_Builder,Email Campaign,Mobile,Firefox,2024-02-18,0.7,5,10
dff5ddcf,Experience_Builder,Referral,Desktop,Chrome,2024-02-16,0.7,5,10
d2da37f0,Career_Starter,Google Search,Mobile,Chrome,2024-03-12,0.6,3,8
0999390f,Career_Starter,Social Media,Mobile,Edge,2024-01-25,0.6,3,8
81c52143,Skill_Explorer,Direct,Desktop,Safari,2024-01-26,0.3,2,6
84d3a123,Skill_Explorer,Social Media,Desktop,Firefox,2024-01-23,0.3,2,6
69649aad,Skill_Explorer,Email Campaign,Desktop,Safari,2024-01-03,0.3,2,6
341bd52f,Experience_Builder,University Portal,Desktop,Chrome,2024-03-27,0.7,5,10
ef3e90ea,Experience_Builder,Referral,Tablet,Chrome,2024-02-13,0.7,5,10
815b1664,Experience_Builder,University Portal,Mobile,Safari,2024-02-17,0.7,5,10
50d9c9e0,Skill_Explorer,Social Media,Tablet,Other,2024-02-25,0.3,2,6
ac1e9627,Career_Starter,Google Search,Desktop,Safari,2024-01-25,0.6,3,8
90fb48b7,Experience_Builder,Referral,Tablet,Firefox,2024-02-10,0.7,5,10
18f88ea7,Urgent_Seeker,Email Campaign,Desktop,Other,2024-03-16,0.8,7,12
2c3c4831,Experience_Builder,University Portal,Desktop,Firefox,2024-02-01,0.7,5,10
5c1197c7,Career_Starter,University Portal,Desktop,Other,2024-03-15,0.6,3,8
b9e28e6d,Urgent_Seeker,Email Campaign,Tablet,Chrome,2024-03-01,0.8,7,12
45d9ef3f,Career_Starter,Social Media,Tablet,Edge,2024-03-23,0.6,3,8
8713ba67,Skill_Explorer,Blog,Tablet,Edge,2024-01-23,0.3,2,6
0fe26ed6,Skill_Explorer,Career Fair,Tablet,Edge,2024-03-04,0.3,2,6
4e4fb419,Urgent_Seeker,University Portal,Tablet,Edge,2024-03-22,0.8,7,12
a5f1697e,Career_Starter,Email Campaign,Desktop,Safari,2024-02-27,0.6,3,8
bcaed39a,Experience_Builder,Referral,Desktop,Firefox,2024-02-24,0.7,5,10
a4dcae42,Urgent_Seeker,Social Media,Mobile,Firefox,2024-03-11,0.8,7,12
f4049fe1,Career_Starter,Social Media,Desktop,Firefox,2024-02-26,0.6,3,8
c9985dba,Skill_Explorer,Email Campaign,Tablet,Chrome,2024-02-29,0.3,2,6
e99bcc8c,Skill_Explorer,Referral,Mobile,Edge,2024-02-25,0.3,2,6
dbaae91b,Urgent_Seeker,Career Fair,Mobile,Firefox,2024-02-04,0.8,7,12
69b9805d,Urgent_Seeker,Direct,Desktop,Edge,2024-01-30,0.8,7,12
3862fe12,Skill_Explorer,Google Search,Mobile,Chrome,2024-02-07,0.3,2,6
9aa9f63f,Career_Starter,University Portal,Desktop,Chrome,2024-01-16,0.6,3,8
2c23980d,Career_Starter,Career Fair,Desktop,Other,2024-01-26,0.6,3,8
80ae6a2c,Skill_Explorer,Email Campaign,Tablet,Firefox,2024-02-02,0.3,2,6
1f83b3f8,Skill_Explorer,University Portal,Desktop,Other,2024-01-18,0.3,2,6
8adfcc66,Skill_Explorer,Direct,Mobile,Firefox,2024-02-14,0.3,2,6
4e0636b4,Urgent_Seeker,Referral,Tablet,Chrome,2024-03-01,0.8,7,12
379c59c7,Experience_Builder,Referral,Desktop,Safari,2024-01-27,0.7,5,10
2c643ada,Urgent_Seeker,Email Campaign,Tablet,Other,2024-03-11,0.8,7,12
37638aef,Urgent_Seeker,Blog,Mobile,Chrome,2024-02-10,0.8,7,12
cb56d0ea,Experience_Builder,Referral,Tablet,Edge,2024-01-27,0.7,5,10
74ecb986,Urgent_Seeker,Blog,Tablet,Chrome,2024-02-17,0.8,7,12
124ec44c,Experience_Builder,Social Media,Mobile,Chrome,2024-03-04,0.7,5,10
133e3ec9,Skill_Explorer,Career Fair,Desktop,Edge,2024-02-24,0.3,2,6
004c9a6c,Urgent_Seeker,University Portal,Mobile,Other,2024-01-03,0.8,7,12
6987acae,Career_Starter,Social Media,Desktop,Firefox,2024-03-13,0.6,3,8
2d3d1238,Urgent_Seeker,Referral,Desktop,Edge,2024-01-09,0.8,7,12
d8eaab0a,Urgent_Seeker,Email Campaign,Mobile,Chrome,2024-02-12,0.8,7,12
8d9c7e2f,Urgent_Seeker,University Portal,Desktop,Safari,2024-01-14,0.8,7,12
