user_id,session_id,funnel_stage,pages_viewed,application_submitted
8234eece,8234eece_S01,Awareness,13,True
8234eece,8234eece_S02,Application,6,True
8234eece,8234eece_S03,Application,8,True
f8913eba,f8913eba_S01,Evaluation,10,False
f8913eba,f8913eba_S02,Evaluation,8,False
f8913eba,f8913eba_S03,Application,10,False
f8913eba,f8913eba_S04,Application,5,False
f8913eba,f8913eba_S05,Application,5,False
f8913eba,f8913eba_S06,Application,9,True
f8913eba,f8913eba_S07,Application,5,True
76a5c2f0,76a5c2f0_S01,Application,10,False
85736b01,85736b01_S01,Application,13,False
c2b8fe63,c2b8fe63_S01,Application,12,True
c2b8fe63,c2b8fe63_S02,Application,5,True
c2b8fe63,c2b8fe63_S03,Application,11,True
c2b8fe63,c2b8fe63_S04,Application,9,True
c2b8fe63,c2b8fe63_S05,Application,8,True
c2b8fe63,c2b8fe63_S06,Application,14,True
c2b8fe63,c2b8fe63_S07,Application,11,True
c2b8fe63,c2b8fe63_S08,Application,8,True
808a732d,808a732d_S01,Application,4,False
61c7e225,61c7e225_S01,Application,7,True
61c7e225,61c7e225_S02,Application,8,True
26ddd814,26ddd814_S01,Awareness,15,True
26ddd814,26ddd814_S02,Awareness,11,True
26ddd814,26ddd814_S03,Awareness,8,True
26ddd814,26ddd814_S04,Application,12,True
26ddd814,26ddd814_S05,Application,9,True
26ddd814,26ddd814_S06,Application,6,True
26ddd814,26ddd814_S07,Application,4,True
1c0bf3ef,1c0bf3ef_S01,Application,8,True
1c0bf3ef,1c0bf3ef_S02,Application,11,True
1c0bf3ef,1c0bf3ef_S03,Application,7,True
1c0bf3ef,1c0bf3ef_S04,Application,4,True
1c0bf3ef,1c0bf3ef_S05,Application,17,True
a65c0d04,a65c0d04_S01,Evaluation,4,False
17877095,17877095_S01,Awareness,6,False
17877095,17877095_S02,Application,6,False
17877095,17877095_S03,Application,6,True
3a694f00,3a694f00_S01,Awareness,14,True
3a694f00,3a694f00_S02,Application,13,True
3a694f00,3a694f00_S03,Application,17,True
3a694f00,3a694f00_S04,Application,11,True
3a694f00,3a694f00_S05,Application,12,True
d520a6be,d520a6be_S01,Evaluation,9,False
1efaa624,1efaa624_S01,Awareness,6,False
8707075f,8707075f_S01,Evaluation,4,False
8707075f,8707075f_S02,Application,6,False
8707075f,8707075f_S03,Application,8,True
d6fb51ec,d6fb51ec_S01,Awareness,11,True
d6fb51ec,d6fb51ec_S02,Awareness,7,True
d6fb51ec,d6fb51ec_S03,Awareness,9,True
d6fb51ec,d6fb51ec_S04,Evaluation,6,True
d6fb51ec,d6fb51ec_S05,Application,15,True
d6fb51ec,d6fb51ec_S06,Application,13,True
05d0d07a,05d0d07a_S01,Awareness,8,False
05d0d07a,05d0d07a_S02,Application,7,False
05d0d07a,05d0d07a_S03,Application,6,True
05d0d07a,05d0d07a_S04,Application,9,True
05d0d07a,05d0d07a_S05,Application,12,True
05d0d07a,05d0d07a_S06,Application,9,True
3d35bdca,3d35bdca_S01,Awareness,9,True
3d35bdca,3d35bdca_S02,Application,12,True
3d35bdca,3d35bdca_S03,Application,9,True
0c7e04e7,0c7e04e7_S01,Application,11,True
0c7e04e7,0c7e04e7_S02,Application,13,True
0c7e04e7,0c7e04e7_S03,Application,6,True
0c7e04e7,0c7e04e7_S04,Application,14,True
0c7e04e7,0c7e04e7_S05,Application,14,True
0c7e04e7,0c7e04e7_S06,Application,10,True
0c7e04e7,0c7e04e7_S07,Application,11,True
0c7e04e7,0c7e04e7_S08,Application,4,True
0c7e04e7,0c7e04e7_S09,Application,12,True
98a0c993,98a0c993_S01,Application,9,False
98a0c993,98a0c993_S02,Application,5,False
98a0c993,98a0c993_S03,Application,4,False
62a3fae0,62a3fae0_S01,Application,11,True
62a3fae0,62a3fae0_S02,Application,8,True
0a08386e,0a08386e_S01,Application,12,True
7751db74,7751db74_S01,Awareness,10,True
7751db74,7751db74_S02,Application,12,True
7751db74,7751db74_S03,Application,10,True
7751db74,7751db74_S04,Application,7,True
7751db74,7751db74_S05,Application,12,True
7751db74,7751db74_S06,Application,8,True
f8b63fd4,f8b63fd4_S01,Evaluation,7,False
f8b63fd4,f8b63fd4_S02,Application,8,False
f5280182,f5280182_S01,Evaluation,8,False
f5280182,f5280182_S02,Application,10,False
f5280182,f5280182_S03,Application,12,True
f5280182,f5280182_S04,Application,15,True
ad7f9193,ad7f9193_S01,Evaluation,5,False
ed5e93ee,ed5e93ee_S01,Consideration,5,False
4a564723,4a564723_S01,Application,18,False
4a564723,4a564723_S02,Application,13,True
4a564723,4a564723_S03,Application,10,True
4a564723,4a564723_S04,Application,9,True
4a564723,4a564723_S05,Application,14,True
4a564723,4a564723_S06,Application,10,True
4a564723,4a564723_S07,Application,14,True
4a564723,4a564723_S08,Application,10,True
4e6276df,4e6276df_S01,Evaluation,6,False
47ff638a,47ff638a_S01,Evaluation,9,True
47ff638a,47ff638a_S02,Application,15,True
47ff638a,47ff638a_S03,Application,10,True
47ff638a,47ff638a_S04,Application,12,True
47ff638a,47ff638a_S05,Application,11,True
47ff638a,47ff638a_S06,Application,4,True
47ff638a,47ff638a_S07,Application,9,True
47ff638a,47ff638a_S08,Application,10,True
47ff638a,47ff638a_S09,Application,10,True
3da3fe0c,3da3fe0c_S01,Evaluation,8,False
3da3fe0c,3da3fe0c_S02,Evaluation,4,False
081ffb07,081ffb07_S01,Application,6,False
feaf2cff,feaf2cff_S01,Consideration,11,False
feaf2cff,feaf2cff_S02,Application,9,True
feaf2cff,feaf2cff_S03,Application,9,True
feaf2cff,feaf2cff_S04,Application,16,True
feaf2cff,feaf2cff_S05,Application,13,True
feaf2cff,feaf2cff_S06,Application,6,True
feaf2cff,feaf2cff_S07,Application,8,True
feaf2cff,feaf2cff_S08,Application,8,True
0850ea0e,0850ea0e_S01,Evaluation,4,False
0850ea0e,0850ea0e_S02,Application,7,False
0850ea0e,0850ea0e_S03,Application,3,False
2fb3e69a,2fb3e69a_S01,Evaluation,14,True
2fb3e69a,2fb3e69a_S02,Evaluation,7,True
2fb3e69a,2fb3e69a_S03,Application,13,True
2fb3e69a,2fb3e69a_S04,Application,7,True
2fb3e69a,2fb3e69a_S05,Application,11,True
2fb3e69a,2fb3e69a_S06,Application,13,True
2fb3e69a,2fb3e69a_S07,Application,10,True
2fb3e69a,2fb3e69a_S08,Application,12,True
2fb3e69a,2fb3e69a_S09,Application,9,True
2fb3e69a,2fb3e69a_S10,Application,11,True
2fb3e69a,2fb3e69a_S11,Application,12,True
85c9875b,85c9875b_S01,Application,12,False
d4aa1160,d4aa1160_S01,Application,13,False
d4aa1160,d4aa1160_S02,Application,8,True
5815c741,5815c741_S01,Application,10,True
5815c741,5815c741_S02,Application,14,True
5815c741,5815c741_S03,Application,9,True
5815c741,5815c741_S04,Application,13,True
810735a3,810735a3_S01,Awareness,17,True
810735a3,810735a3_S02,Application,11,True
810735a3,810735a3_S03,Application,15,True
810735a3,810735a3_S04,Application,13,True
810735a3,810735a3_S05,Application,12,True
810735a3,810735a3_S06,Application,8,True
810735a3,810735a3_S07,Application,15,True
810735a3,810735a3_S08,Application,14,True
810735a3,810735a3_S09,Application,7,True
810735a3,810735a3_S10,Application,15,True
810735a3,810735a3_S11,Application,12,True
0cec1c01,0cec1c01_S01,Consideration,7,True
0cec1c01,0cec1c01_S02,Application,13,True
0cec1c01,0cec1c01_S03,Application,11,True
0cec1c01,0cec1c01_S04,Application,12,True
0cec1c01,0cec1c01_S05,Application,11,True
0cec1c01,0cec1c01_S06,Application,10,True
0cec1c01,0cec1c01_S07,Application,12,True
0cec1c01,0cec1c01_S08,Application,18,True
7fd419e5,7fd419e5_S01,Application,13,True
7fd419e5,7fd419e5_S02,Application,15,True
7fd419e5,7fd419e5_S03,Application,12,True
7fd419e5,7fd419e5_S04,Application,9,True
7fd419e5,7fd419e5_S05,Application,11,True
7fd419e5,7fd419e5_S06,Application,16,True
7fd419e5,7fd419e5_S07,Application,19,True
7fd419e5,7fd419e5_S08,Application,15,True
061e5c2c,061e5c2c_S01,Application,11,False
061e5c2c,061e5c2c_S02,Application,7,True
061e5c2c,061e5c2c_S03,Application,14,True
6d925bcf,6d925bcf_S01,Evaluation,9,True
6d925bcf,6d925bcf_S02,Application,12,True
6d925bcf,6d925bcf_S03,Application,19,True
6d925bcf,6d925bcf_S04,Application,10,True
6d925bcf,6d925bcf_S05,Application,8,True
6d925bcf,6d925bcf_S06,Application,13,True
261d4f1a,261d4f1a_S01,Application,14,True
261d4f1a,261d4f1a_S02,Application,18,True
1513ecd9,1513ecd9_S01,Consideration,6,True
1513ecd9,1513ecd9_S02,Consideration,5,True
d6f2f075,d6f2f075_S01,Awareness,8,True
d6f2f075,d6f2f075_S02,Application,16,True
d6f2f075,d6f2f075_S03,Application,16,True
d6f2f075,d6f2f075_S04,Application,12,True
d76cf675,d76cf675_S01,Application,11,True
d76cf675,d76cf675_S02,Application,2,True
d76cf675,d76cf675_S03,Application,11,True
d76cf675,d76cf675_S04,Application,5,True
d76cf675,d76cf675_S05,Application,13,True
d76cf675,d76cf675_S06,Application,14,True
d76cf675,d76cf675_S07,Application,16,True
22d6d066,22d6d066_S01,Application,11,True
22d6d066,22d6d066_S02,Application,10,True
22d6d066,22d6d066_S03,Application,7,True
22d6d066,22d6d066_S04,Application,14,True
22d6d066,22d6d066_S05,Application,7,True
16f26a27,16f26a27_S01,Application,8,True
16f26a27,16f26a27_S02,Application,13,True
4a3c7389,4a3c7389_S01,Application,11,False
4a3c7389,4a3c7389_S02,Application,11,True
4a3c7389,4a3c7389_S03,Application,13,True
4a3c7389,4a3c7389_S04,Application,16,True
4a3c7389,4a3c7389_S05,Application,17,True
4a3c7389,4a3c7389_S06,Application,11,True
1dac41e2,1dac41e2_S01,Consideration,3,False
1dac41e2,1dac41e2_S02,Application,5,False
3cf9a7e2,3cf9a7e2_S01,Application,9,True
3cf9a7e2,3cf9a7e2_S02,Application,11,True
3cf9a7e2,3cf9a7e2_S03,Application,10,True
3cf9a7e2,3cf9a7e2_S04,Application,10,True
3cf9a7e2,3cf9a7e2_S05,Application,13,True
3cf9a7e2,3cf9a7e2_S06,Application,15,True
3cf9a7e2,3cf9a7e2_S07,Application,17,True
3cf9a7e2,3cf9a7e2_S08,Application,12,True
3cf9a7e2,3cf9a7e2_S09,Application,10,True
3cf9a7e2,3cf9a7e2_S10,Application,12,True
3cf9a7e2,3cf9a7e2_S11,Application,15,True
5ccc5cbd,5ccc5cbd_S01,Application,8,True
0bbc5e19,0bbc5e19_S01,Application,16,False
0bbc5e19,0bbc5e19_S02,Application,8,True
f4f841c2,f4f841c2_S01,Application,5,False
f4f841c2,f4f841c2_S02,Application,14,True
f4f841c2,f4f841c2_S03,Application,10,True
87c1e309,87c1e309_S01,Application,12,True
87c1e309,87c1e309_S02,Application,9,True
87c1e309,87c1e309_S03,Application,13,True
87c1e309,87c1e309_S04,Application,16,True
87c1e309,87c1e309_S05,Application,6,True
c7fb46ed,c7fb46ed_S01,Awareness,15,False
c7fb46ed,c7fb46ed_S02,Application,12,False
c7fb46ed,c7fb46ed_S03,Application,13,True
c7fb46ed,c7fb46ed_S04,Application,14,True
c7fb46ed,c7fb46ed_S05,Application,19,True
c7fb46ed,c7fb46ed_S06,Application,16,True
c7fb46ed,c7fb46ed_S07,Application,11,True
c7fb46ed,c7fb46ed_S08,Application,11,True
fd44d26a,fd44d26a_S01,Evaluation,6,False
fd44d26a,fd44d26a_S02,Application,11,True
fd44d26a,fd44d26a_S03,Application,10,True
fd44d26a,fd44d26a_S04,Application,8,True
fd44d26a,fd44d26a_S05,Application,11,True
fd44d26a,fd44d26a_S06,Application,20,True
8b3129ed,8b3129ed_S01,Awareness,7,False
6f5849df,6f5849df_S01,Application,12,True
6f5849df,6f5849df_S02,Application,13,True
6f5849df,6f5849df_S03,Application,7,True
6f5849df,6f5849df_S04,Application,13,True
6f5849df,6f5849df_S05,Application,10,True
6f5849df,6f5849df_S06,Application,6,True
2e0703dc,2e0703dc_S01,Evaluation,14,False
2e0703dc,2e0703dc_S02,Application,20,True
2e0703dc,2e0703dc_S03,Application,11,True
2e0703dc,2e0703dc_S04,Application,6,True
2e0703dc,2e0703dc_S05,Application,6,True
2e0703dc,2e0703dc_S06,Application,10,True
2e0703dc,2e0703dc_S07,Application,11,True
2e0703dc,2e0703dc_S08,Application,18,True
4276c524,4276c524_S01,Application,15,True
4276c524,4276c524_S02,Application,12,True
4276c524,4276c524_S03,Application,11,True
4276c524,4276c524_S04,Application,13,True
4276c524,4276c524_S05,Application,10,True
4276c524,4276c524_S06,Application,11,True
4276c524,4276c524_S07,Application,11,True
4276c524,4276c524_S08,Application,5,True
4276c524,4276c524_S09,Application,16,True
4276c524,4276c524_S10,Application,7,True
91beacce,91beacce_S01,Application,10,True
91beacce,91beacce_S02,Application,17,True
91beacce,91beacce_S03,Application,11,True
91beacce,91beacce_S04,Application,6,True
91beacce,91beacce_S05,Application,13,True
1aea4b07,1aea4b07_S01,Awareness,3,False
8fe70101,8fe70101_S01,Application,9,True
8fe70101,8fe70101_S02,Application,10,True
d7158d4f,d7158d4f_S01,Application,9,False
d7158d4f,d7158d4f_S02,Application,11,True
d7158d4f,d7158d4f_S03,Application,16,True
d7158d4f,d7158d4f_S04,Application,6,True
d7158d4f,d7158d4f_S05,Application,7,True
43bf388c,43bf388c_S01,Evaluation,9,False
dbb7fc9e,dbb7fc9e_S01,Awareness,4,False
dbb7fc9e,dbb7fc9e_S02,Application,8,False
dbb7fc9e,dbb7fc9e_S03,Application,4,False
9f74e576,9f74e576_S01,Application,9,True
9f74e576,9f74e576_S02,Application,5,True
9f74e576,9f74e576_S03,Application,11,True
9f74e576,9f74e576_S04,Application,10,True
9f1964dc,9f1964dc_S01,Awareness,12,True
9f1964dc,9f1964dc_S02,Awareness,7,True
9f1964dc,9f1964dc_S03,Awareness,6,True
9f1964dc,9f1964dc_S04,Awareness,8,True
9f1964dc,9f1964dc_S05,Awareness,10,True
404b3a58,404b3a58_S01,Evaluation,6,False
404b3a58,404b3a58_S02,Evaluation,9,False
a5b7ecb9,a5b7ecb9_S01,Application,6,False
a5b7ecb9,a5b7ecb9_S02,Application,2,False
a5b7ecb9,a5b7ecb9_S03,Application,7,False
4bba697d,4bba697d_S01,Awareness,7,True
4bba697d,4bba697d_S02,Application,7,True
4bba697d,4bba697d_S03,Application,16,True
4bba697d,4bba697d_S04,Application,16,True
8e2be6f3,8e2be6f3_S01,Evaluation,11,False
8e2be6f3,8e2be6f3_S02,Application,14,True
8e2be6f3,8e2be6f3_S03,Application,10,True
b82d4452,b82d4452_S01,Evaluation,8,False
b82d4452,b82d4452_S02,Application,8,False
b82d4452,b82d4452_S03,Application,9,False
b82d4452,b82d4452_S04,Application,3,False
b82d4452,b82d4452_S05,Application,2,False
3e78c546,3e78c546_S01,Application,7,True
3e78c546,3e78c546_S02,Application,13,True
c564ebfd,c564ebfd_S01,Evaluation,8,False
c564ebfd,c564ebfd_S02,Application,9,False
59e25a8d,59e25a8d_S01,Application,11,False
59e25a8d,59e25a8d_S02,Application,15,True
59e25a8d,59e25a8d_S03,Application,6,True
59e25a8d,59e25a8d_S04,Application,11,True
59e25a8d,59e25a8d_S05,Application,13,True
c9e6306e,c9e6306e_S01,Application,15,False
c9e6306e,c9e6306e_S02,Application,12,True
c9e6306e,c9e6306e_S03,Application,9,True
c9e6306e,c9e6306e_S04,Application,10,True
c9e6306e,c9e6306e_S05,Application,18,True
c9e6306e,c9e6306e_S06,Application,7,True
c9e6306e,c9e6306e_S07,Application,13,True
c9e6306e,c9e6306e_S08,Application,14,True
e7f8d49b,e7f8d49b_S01,Evaluation,6,False
e7f8d49b,e7f8d49b_S02,Application,13,False
e7f8d49b,e7f8d49b_S03,Application,9,False
ce84c941,ce84c941_S01,Application,16,True
ce84c941,ce84c941_S02,Application,11,True
ce84c941,ce84c941_S03,Application,10,True
ce84c941,ce84c941_S04,Application,22,True
ce84c941,ce84c941_S05,Application,9,True
ce84c941,ce84c941_S06,Application,13,True
ce84c941,ce84c941_S07,Application,7,True
ce84c941,ce84c941_S08,Application,10,True
ce84c941,ce84c941_S09,Application,11,True
ce84c941,ce84c941_S10,Application,15,True
c525e5bf,c525e5bf_S01,Application,10,True
c525e5bf,c525e5bf_S02,Application,10,True
c525e5bf,c525e5bf_S03,Application,8,True
c525e5bf,c525e5bf_S04,Application,8,True
c525e5bf,c525e5bf_S05,Application,6,True
3ac5e32e,3ac5e32e_S01,Awareness,4,True
3ac5e32e,3ac5e32e_S02,Consideration,1,True
de91329d,de91329d_S01,Awareness,9,True
0bdc51bd,0bdc51bd_S01,Awareness,4,True
0bdc51bd,0bdc51bd_S02,Application,9,True
0bdc51bd,0bdc51bd_S03,Application,11,True
db8df133,db8df133_S01,Application,15,True
db8df133,db8df133_S02,Application,5,True
db8df133,db8df133_S03,Application,19,True
db8df133,db8df133_S04,Application,11,True
db8df133,db8df133_S05,Application,14,True
db8df133,db8df133_S06,Application,11,True
db8df133,db8df133_S07,Application,13,True
306fb055,306fb055_S01,Consideration,3,False
306fb055,306fb055_S02,Application,5,True
306fb055,306fb055_S03,Application,8,True
306fb055,306fb055_S04,Application,5,True
969b6ea7,969b6ea7_S01,Application,9,True
969b6ea7,969b6ea7_S02,Application,14,True
969b6ea7,969b6ea7_S03,Application,22,True
969b6ea7,969b6ea7_S04,Application,9,True
969b6ea7,969b6ea7_S05,Application,10,True
969b6ea7,969b6ea7_S06,Application,12,True
969b6ea7,969b6ea7_S07,Application,17,True
969b6ea7,969b6ea7_S08,Application,13,True
be659155,be659155_S01,Evaluation,9,True
be659155,be659155_S02,Application,15,True
be659155,be659155_S03,Application,6,True
35cd1ad9,35cd1ad9_S01,Application,5,False
35cd1ad9,35cd1ad9_S02,Application,5,False
35cd1ad9,35cd1ad9_S03,Application,5,False
758aaaf6,758aaaf6_S01,Application,9,False
0a3daaa4,0a3daaa4_S01,Evaluation,6,False
0f38136a,0f38136a_S01,Evaluation,5,False
0f38136a,0f38136a_S02,Application,7,True
0f38136a,0f38136a_S03,Application,6,True
67f33a2d,67f33a2d_S01,Awareness,4,False
67f33a2d,67f33a2d_S02,Awareness,5,True
67f33a2d,67f33a2d_S03,Consideration,7,True
67f33a2d,67f33a2d_S04,Consideration,2,True
a6e174dd,a6e174dd_S01,Application,14,True
a6e174dd,a6e174dd_S02,Application,9,True
40f7af1f,40f7af1f_S01,Application,16,False
40f7af1f,40f7af1f_S02,Application,8,True
40f7af1f,40f7af1f_S03,Application,12,True
40f7af1f,40f7af1f_S04,Application,13,True
40f7af1f,40f7af1f_S05,Application,9,True
134d49bc,134d49bc_S01,Evaluation,8,False
134d49bc,134d49bc_S02,Application,4,True
6c94f8ef,6c94f8ef_S01,Consideration,11,True
6c94f8ef,6c94f8ef_S02,Application,13,True
6c94f8ef,6c94f8ef_S03,Application,10,True
6c94f8ef,6c94f8ef_S04,Application,10,True
6c94f8ef,6c94f8ef_S05,Application,13,True
6c94f8ef,6c94f8ef_S06,Application,7,True
6c94f8ef,6c94f8ef_S07,Application,7,True
6c94f8ef,6c94f8ef_S08,Application,11,True
6c94f8ef,6c94f8ef_S09,Application,5,True
6c94f8ef,6c94f8ef_S10,Application,9,True
6c94f8ef,6c94f8ef_S11,Application,12,True
6c94f8ef,6c94f8ef_S12,Application,12,True
6c94f8ef,6c94f8ef_S13,Application,8,True
4480a797,4480a797_S01,Evaluation,9,True
4480a797,4480a797_S02,Application,3,True
4480a797,4480a797_S03,Application,9,True
18823db9,18823db9_S01,Application,12,True
18823db9,18823db9_S02,Application,12,True
18823db9,18823db9_S03,Application,15,True
18823db9,18823db9_S04,Application,11,True
18823db9,18823db9_S05,Application,15,True
18823db9,18823db9_S06,Application,17,True
18823db9,18823db9_S07,Application,11,True
0caaa94f,0caaa94f_S01,Application,7,True
0caaa94f,0caaa94f_S02,Application,10,True
0caaa94f,0caaa94f_S03,Application,16,True
0caaa94f,0caaa94f_S04,Application,11,True
0caaa94f,0caaa94f_S05,Application,13,True
0caaa94f,0caaa94f_S06,Application,10,True
0caaa94f,0caaa94f_S07,Application,15,True
0caaa94f,0caaa94f_S08,Application,11,True
0caaa94f,0caaa94f_S09,Application,13,True
0caaa94f,0caaa94f_S10,Application,7,True
4ce47cb2,4ce47cb2_S01,Application,15,True
4ce47cb2,4ce47cb2_S02,Application,9,True
4ce47cb2,4ce47cb2_S03,Application,12,True
15ce6713,15ce6713_S01,Application,9,True
15ce6713,15ce6713_S02,Application,11,True
15ce6713,15ce6713_S03,Application,9,True
15ce6713,15ce6713_S04,Application,10,True
15ce6713,15ce6713_S05,Application,5,True
15ce6713,15ce6713_S06,Application,6,True
15ce6713,15ce6713_S07,Application,6,True
15ce6713,15ce6713_S08,Application,11,True
6af5c863,6af5c863_S01,Application,18,True
6af5c863,6af5c863_S02,Application,15,True
6af5c863,6af5c863_S03,Application,7,True
6af5c863,6af5c863_S04,Application,9,True
178fc9fe,178fc9fe_S01,Awareness,10,True
178fc9fe,178fc9fe_S02,Awareness,4,True
178fc9fe,178fc9fe_S03,Application,6,True
5796dbae,5796dbae_S01,Evaluation,6,False
5796dbae,5796dbae_S02,Application,6,False
5796dbae,5796dbae_S03,Application,9,False
5796dbae,5796dbae_S04,Application,8,True
5796dbae,5796dbae_S05,Application,7,True
e2410992,e2410992_S01,Evaluation,7,False
e2410992,e2410992_S02,Evaluation,9,False
e2410992,e2410992_S03,Application,7,False
e2410992,e2410992_S04,Application,7,False
e2410992,e2410992_S05,Application,3,False
c1b6e6e5,c1b6e6e5_S01,Awareness,6,False
c1b6e6e5,c1b6e6e5_S02,Application,10,False
c1b6e6e5,c1b6e6e5_S03,Application,10,False
c1b6e6e5,c1b6e6e5_S04,Application,12,True
c1b6e6e5,c1b6e6e5_S05,Application,7,True
c1b6e6e5,c1b6e6e5_S06,Application,11,True
5ccfa2dd,5ccfa2dd_S01,Application,10,False
5ccfa2dd,5ccfa2dd_S02,Application,5,False
67d84f2a,67d84f2a_S01,Application,11,True
67d84f2a,67d84f2a_S02,Application,12,True
67d84f2a,67d84f2a_S03,Application,7,True
67d84f2a,67d84f2a_S04,Application,8,True
67d84f2a,67d84f2a_S05,Application,10,True
67d84f2a,67d84f2a_S06,Application,13,True
67d84f2a,67d84f2a_S07,Application,12,True
d148238a,d148238a_S01,Evaluation,10,False
d148238a,d148238a_S02,Application,4,False
d148238a,d148238a_S03,Application,4,False
d148238a,d148238a_S04,Application,6,False
3387117c,3387117c_S01,Awareness,10,True
3387117c,3387117c_S02,Consideration,5,True
3387117c,3387117c_S03,Evaluation,8,True
3387117c,3387117c_S04,Application,7,True
3387117c,3387117c_S05,Application,5,True
a3009edc,a3009edc_S01,Awareness,6,True
a3009edc,a3009edc_S02,Application,9,True
0a297fc3,0a297fc3_S01,Awareness,14,True
0a297fc3,0a297fc3_S02,Application,16,True
0a297fc3,0a297fc3_S03,Application,17,True
0a297fc3,0a297fc3_S04,Application,18,True
0a297fc3,0a297fc3_S05,Application,13,True
0a297fc3,0a297fc3_S06,Application,13,True
0a297fc3,0a297fc3_S07,Application,18,True
0a297fc3,0a297fc3_S08,Application,12,True
5294a30b,5294a30b_S01,Application,11,False
5294a30b,5294a30b_S02,Application,5,False
5294a30b,5294a30b_S03,Application,8,True
5294a30b,5294a30b_S04,Application,10,True
e6f09cc9,e6f09cc9_S01,Evaluation,6,False
e6f09cc9,e6f09cc9_S02,Application,7,True
e6f09cc9,e6f09cc9_S03,Application,10,True
e6f09cc9,e6f09cc9_S04,Application,7,True
e6f09cc9,e6f09cc9_S05,Application,10,True
e6f09cc9,e6f09cc9_S06,Application,11,True
e6f09cc9,e6f09cc9_S07,Application,11,True
639e6818,639e6818_S01,Application,16,True
639e6818,639e6818_S02,Application,19,True
639e6818,639e6818_S03,Application,8,True
639e6818,639e6818_S04,Application,9,True
639e6818,639e6818_S05,Application,18,True
639e6818,639e6818_S06,Application,11,True
639e6818,639e6818_S07,Application,10,True
639e6818,639e6818_S08,Application,8,True
639e6818,639e6818_S09,Application,14,True
639e6818,639e6818_S10,Application,14,True
639e6818,639e6818_S11,Application,12,True
74fb7025,74fb7025_S01,Application,9,True
74fb7025,74fb7025_S02,Application,2,True
74fb7025,74fb7025_S03,Application,11,True
74fb7025,74fb7025_S04,Application,8,True
2a2fef23,2a2fef23_S01,Application,11,True
2a2fef23,2a2fef23_S02,Application,17,True
2a2fef23,2a2fef23_S03,Application,7,True
199f4e5f,199f4e5f_S01,Awareness,7,False
7176ad26,7176ad26_S01,Awareness,6,True
7176ad26,7176ad26_S02,Consideration,8,True
7176ad26,7176ad26_S03,Consideration,8,True
7176ad26,7176ad26_S04,Consideration,11,True
7176ad26,7176ad26_S05,Application,14,True
7176ad26,7176ad26_S06,Application,9,True
7176ad26,7176ad26_S07,Application,10,True
c9c62c60,c9c62c60_S01,Consideration,12,False
c9c62c60,c9c62c60_S02,Application,10,True
c9c62c60,c9c62c60_S03,Application,7,True
c9c62c60,c9c62c60_S04,Application,10,True
c9c62c60,c9c62c60_S05,Application,12,True
c9c62c60,c9c62c60_S06,Application,15,True
c9c62c60,c9c62c60_S07,Application,7,True
c9c62c60,c9c62c60_S08,Application,11,True
c9c62c60,c9c62c60_S09,Application,7,True
0acd5373,0acd5373_S01,Awareness,12,True
0acd5373,0acd5373_S02,Application,9,True
0acd5373,0acd5373_S03,Application,12,True
0acd5373,0acd5373_S04,Application,8,True
0acd5373,0acd5373_S05,Application,7,True
1f393d15,1f393d15_S01,Application,13,True
1f393d15,1f393d15_S02,Application,12,True
1f393d15,1f393d15_S03,Application,9,True
0a03ba77,0a03ba77_S01,Application,10,True
0a03ba77,0a03ba77_S02,Application,18,True
0a03ba77,0a03ba77_S03,Application,11,True
0a03ba77,0a03ba77_S04,Application,15,True
0a03ba77,0a03ba77_S05,Application,14,True
0a03ba77,0a03ba77_S06,Application,9,True
0a03ba77,0a03ba77_S07,Application,16,True
0a03ba77,0a03ba77_S08,Application,8,True
471ef3e7,471ef3e7_S01,Application,13,True
471ef3e7,471ef3e7_S02,Application,12,True
471ef3e7,471ef3e7_S03,Application,11,True
6bc62997,6bc62997_S01,Application,9,False
7735fd28,7735fd28_S01,Awareness,8,False
7735fd28,7735fd28_S02,Evaluation,6,False
7735fd28,7735fd28_S03,Application,8,False
7735fd28,7735fd28_S04,Application,8,False
7735fd28,7735fd28_S05,Application,9,False
4ef18229,4ef18229_S01,Application,10,False
4ef18229,4ef18229_S02,Application,6,False
4ef18229,4ef18229_S03,Application,7,False
bf9d67bb,bf9d67bb_S01,Awareness,8,True
bf9d67bb,bf9d67bb_S02,Awareness,7,True
bf9d67bb,bf9d67bb_S03,Application,9,True
bf9d67bb,bf9d67bb_S04,Application,10,True
bf9d67bb,bf9d67bb_S05,Application,11,True
15547d5f,15547d5f_S01,Awareness,2,False
15547d5f,15547d5f_S02,Evaluation,14,True
a8b21e1a,a8b21e1a_S01,Consideration,3,False
a8b21e1a,a8b21e1a_S02,Application,5,False
a8b21e1a,a8b21e1a_S03,Application,3,True
a8b21e1a,a8b21e1a_S04,Application,5,True
a8b21e1a,a8b21e1a_S05,Application,4,True
afa9c176,afa9c176_S01,Application,15,True
afa9c176,afa9c176_S02,Application,10,True
afa9c176,afa9c176_S03,Application,11,True
afa9c176,afa9c176_S04,Application,12,True
afa9c176,afa9c176_S05,Application,13,True
afa9c176,afa9c176_S06,Application,15,True
9a9044d8,9a9044d8_S01,Awareness,10,True
9a9044d8,9a9044d8_S02,Awareness,10,True
9a9044d8,9a9044d8_S03,Consideration,13,True
9a9044d8,9a9044d8_S04,Application,9,True
9329a289,9329a289_S01,Application,8,True
9329a289,9329a289_S02,Application,4,True
9329a289,9329a289_S03,Application,6,True
